Disease,ReadCode,MedCode,ReadTerm
Primary Malignancy_Oro-pharyngeal,B001100,95480,"Malignant neoplasm of lower lip, lipstick area"
Primary Malignancy_Oro-pharyngeal,B001.00,67446,"Malignant neoplasm of lower lip, vermilion border"
Primary Malignancy_Oro-pharyngeal,B001z00,101707,"Malignant neoplasm of lower lip, vermilion border NOS"
Primary Malignancy_Oro-pharyngeal,B002100,99001,"Malignant neoplasm of upper lip, frenulum"
Primary Malignancy_Oro-pharyngeal,B002200,98500,"Malignant neoplasm of upper lip, mucosa"
Primary Malignancy_Oro-pharyngeal,B002300,90610,"Malignant neoplasm of upper lip, oral aspect"
Primary Malignancy_Oro-pharyngeal,B002.00,99493,"Malignant neoplasm of upper lip, inner aspect"
Primary Malignancy_Oro-pharyngeal,B002z00,100721,"Malignant neoplasm of upper lip, inner aspect NOS"
Primary Malignancy_Oro-pharyngeal,B003000,67504,"Malignant neoplasm of lower lip, buccal aspect"
Primary Malignancy_Oro-pharyngeal,B003100,91843,"Malignant neoplasm of lower lip, frenulum"
Primary Malignancy_Oro-pharyngeal,B003200,89909,"Malignant neoplasm of lower lip, mucosa"
Primary Malignancy_Oro-pharyngeal,B003300,94441,"Malignant neoplasm of lower lip, oral aspect"
Primary Malignancy_Oro-pharyngeal,B003.00,71147,"Malignant neoplasm of lower lip, inner aspect"
Primary Malignancy_Oro-pharyngeal,B003z00,96782,"Malignant neoplasm of lower lip, inner aspect NOS"
Primary Malignancy_Oro-pharyngeal,B004000,73614,"Malignant neoplasm of lip unspecified, buccal aspect"
Primary Malignancy_Oro-pharyngeal,B004200,68399,"Malignant neoplasm of lip unspecified, mucosa"
Primary Malignancy_Oro-pharyngeal,B004300,100144,"Malignant neoplasm of lip, oral aspect"
Primary Malignancy_Oro-pharyngeal,B004.00,61692,"Malignant neoplasm of lip unspecified, inner aspect"
Primary Malignancy_Oro-pharyngeal,B005.00,96783,Malignant neoplasm of commissure of lip
Primary Malignancy_Oro-pharyngeal,B006.00,18882,Malignant neoplasm of overlapping lesion of lip
Primary Malignancy_Oro-pharyngeal,B007.00,37553,"Malignant neoplasm of lip, unspecified"
Primary Malignancy_Oro-pharyngeal,B00..00,14712,Malignant neoplasm of lip
Primary Malignancy_Oro-pharyngeal,B00..11,9984,Carcinoma of lip
Primary Malignancy_Oro-pharyngeal,B00z000,100906,"Malignant neoplasm of lip, unspecified, external"
Primary Malignancy_Oro-pharyngeal,B00z100,94251,"Malignant neoplasm of lip, unspecified, lipstick area"
Primary Malignancy_Oro-pharyngeal,B00zz00,69761,"Malignant neoplasm of lip, vermilion border NOS"
Primary Malignancy_Oro-pharyngeal,B010000,34409,Malignant neoplasm of base of tongue dorsal surface
Primary Malignancy_Oro-pharyngeal,B010.00,43431,Malignant neoplasm of base of tongue
Primary Malignancy_Oro-pharyngeal,B010.11,69671,Malignant neoplasm of posterior third of tongue
Primary Malignancy_Oro-pharyngeal,B010z00,91035,Malignant neoplasm of fixed part of tongue NOS
Primary Malignancy_Oro-pharyngeal,B011100,107258,Malignant neoplasm of midline of tongue
Primary Malignancy_Oro-pharyngeal,B011.00,43642,Malignant neoplasm of dorsal surface of tongue
Primary Malignancy_Oro-pharyngeal,B011z00,43781,Malignant neoplasm of dorsum of tongue NOS
Primary Malignancy_Oro-pharyngeal,B012.00,36161,"Malignant neoplasm of tongue, tip and lateral border"
Primary Malignancy_Oro-pharyngeal,B013000,102142,Malignant neoplasm of anterior 2/3 of tongue ventral surface
Primary Malignancy_Oro-pharyngeal,B013100,63979,Malignant neoplasm of frenulum linguae
Primary Malignancy_Oro-pharyngeal,B013.00,62840,Malignant neoplasm of ventral surface of tongue
Primary Malignancy_Oro-pharyngeal,B013z00,38488,Malignant neoplasm of ventral tongue surface NOS
Primary Malignancy_Oro-pharyngeal,B014.00,58121,Malignant neoplasm of anterior 2/3 of tongue unspecified
Primary Malignancy_Oro-pharyngeal,B015.00,37096,"Malignant neoplasm of tongue, junctional zone"
Primary Malignancy_Oro-pharyngeal,B016.00,24852,Malignant neoplasm of lingual tonsil
Primary Malignancy_Oro-pharyngeal,B017.00,47205,Malignant overlapping lesion of tongue
Primary Malignancy_Oro-pharyngeal,B01..00,10283,Malignant neoplasm of tongue
Primary Malignancy_Oro-pharyngeal,B01y.00,41530,Malignant neoplasm of other sites of tongue
Primary Malignancy_Oro-pharyngeal,B01z.00,40557,Malignant neoplasm of tongue NOS
Primary Malignancy_Oro-pharyngeal,B020.00,4388,Malignant neoplasm of parotid gland
Primary Malignancy_Oro-pharyngeal,B021.00,51786,Malignant neoplasm of submandibular gland
Primary Malignancy_Oro-pharyngeal,B022.00,70928,Malignant neoplasm of sublingual gland
Primary Malignancy_Oro-pharyngeal,B02..00,20292,Malignant neoplasm of major salivary glands
Primary Malignancy_Oro-pharyngeal,B02y.00,70696,Malignant neoplasm of other major salivary glands
Primary Malignancy_Oro-pharyngeal,B02z.00,50475,Malignant neoplasm of major salivary gland NOS
Primary Malignancy_Oro-pharyngeal,B030.00,32024,Malignant neoplasm of upper gum
Primary Malignancy_Oro-pharyngeal,B031.00,49360,Malignant neoplasm of lower gum
Primary Malignancy_Oro-pharyngeal,B03..00,43400,Malignant neoplasm of gum
Primary Malignancy_Oro-pharyngeal,B03y.00,101753,Malignant neoplasm of other sites of gum
Primary Malignancy_Oro-pharyngeal,B03z.00,93218,Malignant neoplasm of gum NOS
Primary Malignancy_Oro-pharyngeal,B040.00,45408,Malignant neoplasm of anterior portion of floor of mouth
Primary Malignancy_Oro-pharyngeal,B041.00,45986,Malignant neoplasm of lateral portion of floor of mouth
Primary Malignancy_Oro-pharyngeal,B042.00,17912,"Malignant neoplasm, overlapping lesion of floor of mouth"
Primary Malignancy_Oro-pharyngeal,B04..00,20092,Malignant neoplasm of floor of mouth
Primary Malignancy_Oro-pharyngeal,B04y.00,56709,Malignant neoplasm of other sites of floor of mouth
Primary Malignancy_Oro-pharyngeal,B04z.00,36716,Malignant neoplasm of floor of mouth NOS
Primary Malignancy_Oro-pharyngeal,B050.00,31364,Malignant neoplasm of cheek mucosa
Primary Malignancy_Oro-pharyngeal,B050.11,30402,Malignant neoplasm of buccal mucosa
Primary Malignancy_Oro-pharyngeal,B051000,95772,Malignant neoplasm of upper buccal sulcus
Primary Malignancy_Oro-pharyngeal,B051100,97530,Malignant neoplasm of lower buccal sulcus
Primary Malignancy_Oro-pharyngeal,B051.00,103796,Malignant neoplasm of vestibule of mouth
Primary Malignancy_Oro-pharyngeal,B052.00,37590,Malignant neoplasm of hard palate
Primary Malignancy_Oro-pharyngeal,B053.00,40292,Malignant neoplasm of soft palate
Primary Malignancy_Oro-pharyngeal,B054.00,37516,Malignant neoplasm of uvula
Primary Malignancy_Oro-pharyngeal,B055000,96003,Malignant neoplasm of junction of hard and soft palate
Primary Malignancy_Oro-pharyngeal,B055100,69951,Malignant neoplasm of roof of mouth
Primary Malignancy_Oro-pharyngeal,B055.00,70819,Malignant neoplasm of palate unspecified
Primary Malignancy_Oro-pharyngeal,B055z00,28559,Malignant neoplasm of palate NOS
Primary Malignancy_Oro-pharyngeal,B056.00,37724,Malignant neoplasm of retromolar area
Primary Malignancy_Oro-pharyngeal,B05..00,14792,Malignant neoplasm of other and unspecified parts of mouth
Primary Malignancy_Oro-pharyngeal,B05y.00,37916,Malignant neoplasm of other specified mouth parts
Primary Malignancy_Oro-pharyngeal,B05z.00,55015,Malignant neoplasm of mouth NOS
Primary Malignancy_Oro-pharyngeal,B060000,26448,Malignant neoplasm of faucial tonsil
Primary Malignancy_Oro-pharyngeal,B060100,101988,Malignant neoplasm of palatine tonsil
Primary Malignancy_Oro-pharyngeal,B060200,102151,Malignant neoplasm of overlapping lesion of tonsil
Primary Malignancy_Oro-pharyngeal,B060.00,16241,Malignant neoplasm of tonsil
Primary Malignancy_Oro-pharyngeal,B060z00,53884,Malignant neoplasm tonsil NOS
Primary Malignancy_Oro-pharyngeal,B061.00,24397,Malignant neoplasm of tonsillar fossa
Primary Malignancy_Oro-pharyngeal,B062000,51926,Malignant neoplasm of faucial pillar
Primary Malignancy_Oro-pharyngeal,B062100,99185,Malignant neoplasm of glossopalatine fold
Primary Malignancy_Oro-pharyngeal,B062200,61510,Malignant neoplasm of palatoglossal arch
Primary Malignancy_Oro-pharyngeal,B062300,93842,Malignant neoplasm of palatopharyngeal arch
Primary Malignancy_Oro-pharyngeal,B062.00,55066,Malignant neoplasm of tonsillar pillar
Primary Malignancy_Oro-pharyngeal,B062z00,100002,Malignant neoplasm of tonsillar fossa NOS
Primary Malignancy_Oro-pharyngeal,B063.00,39554,Malignant neoplasm of vallecula
Primary Malignancy_Oro-pharyngeal,B064000,26134,"Malignant neoplasm of epiglottis, free border"
Primary Malignancy_Oro-pharyngeal,B064100,91895,Malignant neoplasm of glossoepiglottic fold
Primary Malignancy_Oro-pharyngeal,B064.00,46728,Malignant neoplasm of anterior epiglottis
Primary Malignancy_Oro-pharyngeal,B064z00,73439,Malignant neoplasm of anterior epiglottis NOS
Primary Malignancy_Oro-pharyngeal,B065.00,48519,Malignant neoplasm of junctional region of epiglottis
Primary Malignancy_Oro-pharyngeal,B066.00,56355,Malignant neoplasm of lateral wall of oropharynx
Primary Malignancy_Oro-pharyngeal,B067.00,90124,Malignant neoplasm of posterior wall of oropharynx
Primary Malignancy_Oro-pharyngeal,B06..00,22893,Malignant neoplasm of oropharynx
Primary Malignancy_Oro-pharyngeal,B06y.00,67323,"Malignant neoplasm of oropharynx, other specified sites"
Primary Malignancy_Oro-pharyngeal,B06yz00,91037,Malignant neoplasm of other specified site of oropharynx NOS
Primary Malignancy_Oro-pharyngeal,B06z.00,43200,Malignant neoplasm of oropharynx NOS
Primary Malignancy_Oro-pharyngeal,B070.00,94390,Malignant neoplasm of roof of nasopharynx
Primary Malignancy_Oro-pharyngeal,B071000,33388,Malignant neoplasm of adenoid
Primary Malignancy_Oro-pharyngeal,B071100,46548,Malignant neoplasm of pharyngeal tonsil
Primary Malignancy_Oro-pharyngeal,B071.00,95429,Malignant neoplasm of posterior wall of nasopharynx
Primary Malignancy_Oro-pharyngeal,B071z00,96869,Malignant neoplasm of posterior wall of nasopharynx NOS
Primary Malignancy_Oro-pharyngeal,B072000,37940,Malignant neoplasm of pharyngeal recess
Primary Malignancy_Oro-pharyngeal,B072.00,59004,Malignant neoplasm of lateral wall of nasopharynx
Primary Malignancy_Oro-pharyngeal,B072z00,102205,Malignant neoplasm of lateral wall of nasopharynx NOS
Primary Malignancy_Oro-pharyngeal,B073100,106915,Malignant neoplasm of nasopharyngeal soft palate surface
Primary Malignancy_Oro-pharyngeal,B073200,99386,Malignant neoplasm posterior margin nasal septum and choanae
Primary Malignancy_Oro-pharyngeal,B073.00,44139,Malignant neoplasm of anterior wall of nasopharynx
Primary Malignancy_Oro-pharyngeal,B073z00,100918,Malignant neoplasm of anterior wall of nasopharynx NOS
Primary Malignancy_Oro-pharyngeal,B074.00,66422,"Malignant neoplasm, overlapping lesion of nasopharynx"
Primary Malignancy_Oro-pharyngeal,B07..00,24675,Malignant neoplasm of nasopharynx
Primary Malignancy_Oro-pharyngeal,B07y.00,55630,Malignant neoplasm of other specified site of nasopharynx
Primary Malignancy_Oro-pharyngeal,B07z.00,28665,Malignant neoplasm of nasopharynx NOS
Primary Malignancy_Oro-pharyngeal,B080.00,43548,Malignant neoplasm of postcricoid region
Primary Malignancy_Oro-pharyngeal,B081.00,39897,Malignant neoplasm of pyriform sinus
Primary Malignancy_Oro-pharyngeal,B082.00,57248,"Malignant neoplasm aryepiglottic fold, hypopharyngeal aspect"
Primary Malignancy_Oro-pharyngeal,B083.00,64462,Malignant neoplasm of posterior pharynx
Primary Malignancy_Oro-pharyngeal,B08..00,34012,Malignant neoplasm of hypopharynx
Primary Malignancy_Oro-pharyngeal,B08y.00,88362,Malignant neoplasm of other specified hypopharyngeal site
Primary Malignancy_Oro-pharyngeal,B08z.00,28451,Malignant neoplasm of hypopharynx NOS
Primary Malignancy_Oro-pharyngeal,B0...00,19415,"Malignant neoplasm of lip, oral cavity and pharynx"
Primary Malignancy_Oro-pharyngeal,B0...11,24374,"Carcinoma of lip, oral cavity and pharynx"
Primary Malignancy_Oro-pharyngeal,B0z0.00,16297,Malignant neoplasm of pharynx unspecified
Primary Malignancy_Oro-pharyngeal,B0z1.00,95016,Malignant neoplasm of Waldeyer's ring
Primary Malignancy_Oro-pharyngeal,B0z2.00,39084,Malignant neoplasm of laryngopharynx
Primary Malignancy_Oro-pharyngeal,B0z..00,46114,"Malig neop other/ill-defined sites lip, oral cavity, pharynx"
Primary Malignancy_Oro-pharyngeal,B0zy.00,49758,"Malignant neoplasm of other sites lip, oral cavity, pharynx"
Primary Malignancy_Oro-pharyngeal,B0zz.00,39430,"Malignant neoplasm of lip, oral cavity and pharynx NOS"
Primary Malignancy_Oro-pharyngeal,BB5y000,16902,[M]Basal cell adenocarcinoma
Primary Malignancy_Oro-pharyngeal,Byu0.00,58973,"[X]Malignant neoplasm of lip, oral cavity and pharynx"
Primary Malignancy_Oro-pharyngeal,ZV10019,99931,[V]Personal history of malignant neoplasm of tongue
Primary Malignancy_Oro-pharyngeal,ZV10y16,45803,[V]Personal history of malignant neoplasm of tongue
Primary Malignancy_Other,4M20.00,60918,Lymphoma stage I
Primary Malignancy_Other,4M21.00,94935,Lymphoma stage II
Primary Malignancy_Other,4M22.00,32240,Lymphoma stage III
Primary Malignancy_Other,4M23.00,71672,Lymphoma stage IV
Primary Malignancy_Other,A789500,27853,HIV disease resulting in Kaposi's sarcoma
Primary Malignancy_Other,A789511,108054,HIV disease resulting in Kaposi sarcoma
Primary Malignancy_Other,B120.00,18613,Malignant neoplasm of duodenum
Primary Malignancy_Other,B121.00,43479,Malignant neoplasm of jejunum
Primary Malignancy_Other,B122.00,33871,Malignant neoplasm of ileum
Primary Malignancy_Other,B123.00,63995,Malignant neoplasm of Meckel's diverticulum
Primary Malignancy_Other,B124.00,66166,"Malignant neoplasm, overlapping lesion of small intestine"
Primary Malignancy_Other,B12..00,6806,Malignant neoplasm of small intestine and duodenum
Primary Malignancy_Other,B12y.00,99896,Malignant neoplasm of other specified site small intestine
Primary Malignancy_Other,B12z.00,43390,Malignant neoplasm of small intestine NOS
Primary Malignancy_Other,B15..00,8918,Malignant neoplasm of liver and intrahepatic bile ducts
Primary Malignancy_Other,B15z.00,38978,Malignant neoplasm of liver and intrahepatic bile ducts NOS
Primary Malignancy_Other,B160.00,16105,Malignant neoplasm of gallbladder
Primary Malignancy_Other,B160.11,31393,Carcinoma gallbladder
Primary Malignancy_Other,B16..00,54103,Malignant neoplasm gallbladder and extrahepatic bile ducts
Primary Malignancy_Other,B16y.00,60312,Malignant neoplasm other gallbladder/extrahepatic bile duct
Primary Malignancy_Other,B16z.00,15907,Malignant neoplasm gallbladder/extrahepatic bile ducts NOS
Primary Malignancy_Other,B180100,65159,Malignant neoplasm of perinephric tissue
Primary Malignancy_Other,B180200,24048,Malignant neoplasm of retrocaecal tissue
Primary Malignancy_Other,B180.00,21330,Malignant neoplasm of retroperitoneum
Primary Malignancy_Other,B180z00,61555,Malignant neoplasm of retroperitoneum NOS
Primary Malignancy_Other,B182.00,101907,Overlapping malign lesion of retroperitoneum and peritoneum
Primary Malignancy_Other,B18..00,44108,Malignant neoplasm of retroperitoneum and peritoneum
Primary Malignancy_Other,B18y100,59388,Malignant neoplasm of mesocaecum
Primary Malignancy_Other,B18y200,30165,Malignant neoplasm of mesorectum
Primary Malignancy_Other,B18y300,50898,Malignant neoplasm of omentum
Primary Malignancy_Other,B18y400,64516,Malignant neoplasm of parietal peritoneum
Primary Malignancy_Other,B18y500,39413,Malignant neoplasm of pelvic peritoneum
Primary Malignancy_Other,B18y600,69821,Malignant neoplasm of the pouch of Douglas
Primary Malignancy_Other,B18y700,90290,Malignant neoplasm of mesentery
Primary Malignancy_Other,B18y.00,46613,Malignant neoplasm of specified parts of peritoneum
Primary Malignancy_Other,B18yz00,64106,Malignant neoplasm of specified parts of peritoneum NOS
Primary Malignancy_Other,B18z.00,16298,Malignant neoplasm of retroperitoneum and peritoneum NOS
Primary Malignancy_Other,B1z0.00,17559,"Malignant neoplasm of intestinal tract, part unspecified"
Primary Malignancy_Other,B1z1000,108667,Angiosarcoma of spleen
Primary Malignancy_Other,B1z1100,72224,Fibrosarcoma of spleen
Primary Malignancy_Other,B1z1.00,65460,Malignant neoplasm of spleen NEC
Primary Malignancy_Other,B1z1z00,93778,Malignant neoplasm of spleen NOS
Primary Malignancy_Other,B1z2.00,94776,"Malignant neoplasm, overlapping lesion of digestive system"
Primary Malignancy_Other,B1z..00,11009,Malig neop oth/ill-defined sites digestive tract/peritoneum
Primary Malignancy_Other,B1zy.00,56918,Malignant neoplasm other spec digestive tract and peritoneum
Primary Malignancy_Other,B1zz.00,51255,Malignant neoplasm of digestive tract and peritoneum NOS
Primary Malignancy_Other,B200000,71204,Malignant neoplasm of cartilage of nose
Primary Malignancy_Other,B200100,98911,Malignant neoplasm of nasal conchae
Primary Malignancy_Other,B200200,62761,Malignant neoplasm of septum of nose
Primary Malignancy_Other,B200300,62182,Malignant neoplasm of vestibule of nose
Primary Malignancy_Other,B200.00,23389,Malignant neoplasm of nasal cavities
Primary Malignancy_Other,B200z00,42856,Malignant neoplasm of nasal cavities NOS
Primary Malignancy_Other,B201000,107916,Malignant neoplasm of auditory (Eustachian) tube
Primary Malignancy_Other,B201100,98537,Malignant neoplasm of tympanic cavity
Primary Malignancy_Other,B201200,54613,Malignant neoplasm of tympanic antrum
Primary Malignancy_Other,B201300,71946,Malignant neoplasm of mastoid air cells
Primary Malignancy_Other,B201.00,24456,"Malig neop auditory tube, middle ear and mastoid air cells"
Primary Malignancy_Other,B201z00,73537,"Malig neop auditory tube, middle ear, mastoid air cells NOS"
Primary Malignancy_Other,B202.00,32174,Malignant neoplasm of maxillary sinus
Primary Malignancy_Other,B203.00,54636,Malignant neoplasm of ethmoid sinus
Primary Malignancy_Other,B204.00,15684,Malignant neoplasm of frontal sinus
Primary Malignancy_Other,B205.00,65215,Malignant neoplasm of sphenoidal sinus
Primary Malignancy_Other,B206.00,39590,"Malignant neoplasm, overlapping lesion of accessory sinuses"
Primary Malignancy_Other,B20..00,26652,"Malig neop nasal cavities, middle ear and accessory sinuses"
Primary Malignancy_Other,B20y.00,96971,"Malig neop other site nasal cavity, middle ear and sinuses"
Primary Malignancy_Other,B20z.00,55246,Malignant neoplasm of accessory sinus NOS
Primary Malignancy_Other,B210.00,318,Malignant neoplasm of glottis
Primary Malignancy_Other,B211.00,26165,Malignant neoplasm of supraglottis
Primary Malignancy_Other,B212.00,22441,Malignant neoplasm of subglottis
Primary Malignancy_Other,B213000,63460,Malignant neoplasm of arytenoid cartilage
Primary Malignancy_Other,B213100,37805,Malignant neoplasm of cricoid cartilage
Primary Malignancy_Other,B213200,107878,Malignant neoplasm of cuneiform cartilage
Primary Malignancy_Other,B213300,47862,Malignant neoplasm of thyroid cartilage
Primary Malignancy_Other,B213.00,43111,Malignant neoplasm of laryngeal cartilage
Primary Malignancy_Other,B213z00,97332,Malignant neoplasm of laryngeal cartilage NOS
Primary Malignancy_Other,B214.00,50579,"Malignant neoplasm, overlapping lesion of larynx"
Primary Malignancy_Other,B215.00,55374,Malignant neoplasm of epiglottis NOS
Primary Malignancy_Other,B21..00,319,Malignant neoplasm of larynx
Primary Malignancy_Other,B21y.00,26813,"Malignant neoplasm of larynx, other specified site"
Primary Malignancy_Other,B21z.00,9237,Malignant neoplasm of larynx NOS
Primary Malignancy_Other,B230.00,67107,Malignant neoplasm of parietal pleura
Primary Malignancy_Other,B231.00,106194,Malignant neoplasm of visceral pleura
Primary Malignancy_Other,B23..00,31573,Malignant neoplasm of pleura
Primary Malignancy_Other,B23y.00,98104,Malignant neoplasm of other specified pleura
Primary Malignancy_Other,B23z.00,34742,Malignant neoplasm of pleura NOS
Primary Malignancy_Other,B240.00,27483,Malignant neoplasm of thymus
Primary Malignancy_Other,B241000,63430,Malignant neoplasm of endocardium
Primary Malignancy_Other,B241200,65605,Malignant neoplasm of myocardium
Primary Malignancy_Other,B241300,94975,Malignant neoplasm of pericardium
Primary Malignancy_Other,B241.00,95644,Malignant neoplasm of heart
Primary Malignancy_Other,B241z00,50289,Malignant neoplasm of heart NOS
Primary Malignancy_Other,B242.00,27715,Malignant neoplasm of anterior mediastinum
Primary Malignancy_Other,B243.00,92720,Malignant neoplasm of posterior mediastinum
Primary Malignancy_Other,B24..00,62556,"Malignant neoplasm of thymus, heart and mediastinum"
Primary Malignancy_Other,B24X.00,61064,"Malignant neoplasm of mediastinum, part unspecified"
Primary Malignancy_Other,B24y.00,100232,"Malig neop of other site of heart, thymus and mediastinum"
Primary Malignancy_Other,B24z.00,66750,"Malignant neoplasm of heart, thymus and mediastinum NOS"
Primary Malignancy_Other,B25..00,39531,"Malig neo, overlapping lesion of heart, mediastinum & pleura"
Primary Malignancy_Other,B26..00,66646,"Malignant neoplasm, overlap lesion of resp & intrathor orgs"
Primary Malignancy_Other,B2z0.00,65793,"Malig neop of upper respiratory tract, part unspecified"
Primary Malignancy_Other,B2z..00,44356,Malig neop other/ill-defined sites resp/intrathoracic organs
Primary Malignancy_Other,B2zy.00,29283,Malignant neoplasm of other site of respiratory tract
Primary Malignancy_Other,B2zz.00,42569,Malignant neoplasm of respiratory tract NOS
Primary Malignancy_Other,B310000,59382,Malignant neoplasm of soft tissue of head
Primary Malignancy_Other,B310100,40014,Malignant neoplasm of soft tissue of face
Primary Malignancy_Other,B310200,48517,Malignant neoplasm of soft tissue of neck
Primary Malignancy_Other,B310300,60035,Malignant neoplasm of cartilage of ear
Primary Malignancy_Other,B310400,49463,Malignant neoplasm of tarsus of eyelid
Primary Malignancy_Other,B310500,108389,Malignant neoplasm soft tissues of cervical spine
Primary Malignancy_Other,B310.00,43475,"Malig neop of connective and soft tissue head, face and neck"
Primary Malignancy_Other,B310z00,73718,"Malig neop connective and soft tissue head, face, neck NOS"
Primary Malignancy_Other,B311000,50222,Malignant neoplasm of connective and soft tissue of shoulder
Primary Malignancy_Other,B311100,64345,"Malignant neoplasm of connective and soft tissue, upper arm"
Primary Malignancy_Other,B311200,57482,Malignant neoplasm of connective and soft tissue of fore-arm
Primary Malignancy_Other,B311300,19321,Malignant neoplasm of connective and soft tissue of hand
Primary Malignancy_Other,B311400,91586,Malignant neoplasm of connective and soft tissue of finger
Primary Malignancy_Other,B311500,63988,Malignant neoplasm of connective and soft tissue of thumb
Primary Malignancy_Other,B311.00,53989,Malig neop connective and soft tissue upper limb/shoulder
Primary Malignancy_Other,B311z00,104913,Malig neop connective soft tissue upper limb/shoulder NOS
Primary Malignancy_Other,B312000,102949,Malignant neoplasm of connective and soft tissue of hip
Primary Malignancy_Other,B312100,44805,Malig neop of connective and soft tissue thigh and upper leg
Primary Malignancy_Other,B312200,54965,Malig neop connective and soft tissue of popliteal space
Primary Malignancy_Other,B312300,30542,Malig neop of connective and soft tissue of lower leg
Primary Malignancy_Other,B312400,54222,Malignant neoplasm of connective and soft tissue of foot
Primary Malignancy_Other,B312500,99572,Malignant neoplasm of connective and soft tissue of toe
Primary Malignancy_Other,B312.00,66088,Malig neop of connective and soft tissue of hip and leg
Primary Malignancy_Other,B312z00,90546,Malig neop connective and soft tissue hip and leg NOS
Primary Malignancy_Other,B313000,29160,Malignant neoplasm of connective and soft tissue of axilla
Primary Malignancy_Other,B313100,54186,Malignant neoplasm of diaphragm
Primary Malignancy_Other,B313200,72522,Malignant neoplasm of great vessels
Primary Malignancy_Other,B313300,104139,Malig neoplasm of connective and soft tissues of thor spine
Primary Malignancy_Other,B313.00,22290,Malignant neoplasm of connective and soft tissue of thorax
Primary Malignancy_Other,B313z00,98408,Malig neop of connective and soft tissue of thorax NOS
Primary Malignancy_Other,B314000,66488,Malig neop of connective and soft tissue of abdominal wall
Primary Malignancy_Other,B314100,94272,Malig neoplasm of connective and soft tissues of lumb spine
Primary Malignancy_Other,B314.00,45071,Malignant neoplasm of connective and soft tissue of abdomen
Primary Malignancy_Other,B314z00,60247,Malig neop of connective and soft tissue of abdomen NOS
Primary Malignancy_Other,B315000,70463,Malignant neoplasm of connective and soft tissue of buttock
Primary Malignancy_Other,B315100,67324,Malig neop of connective and soft tissue of inguinal region
Primary Malignancy_Other,B315200,59152,Malignant neoplasm of connective and soft tissue of perineum
Primary Malignancy_Other,B315300,110192,Malig neopl of connective and soft tissue - sacrum or coccyx
Primary Malignancy_Other,B315.00,51965,Malignant neoplasm of connective and soft tissue of pelvis
Primary Malignancy_Other,B315z00,58836,Malig neop of connective and soft tissue of pelvis NOS
Primary Malignancy_Other,B316.00,57471,Malig neop of connective and soft tissue trunk unspecified
Primary Malignancy_Other,B31y.00,65233,Malig neop connective and soft tissue other specified site
Primary Malignancy_Other,B31z000,104128,Kaposi's sarcoma of soft tissue
Primary Malignancy_Other,B31z.00,15182,"Malignant neoplasm of connective and soft tissue, site NOS"
Primary Malignancy_Other,B420.00,28003,Choriocarcinoma
Primary Malignancy_Other,B42..00,93762,Malignant neoplasm of placenta
Primary Malignancy_Other,B441.00,49828,Malignant neoplasm of fallopian tube
Primary Malignancy_Other,B442.00,101778,Malignant neoplasm of broad ligament
Primary Malignancy_Other,B443.00,46153,Malignant neoplasm of parametrium
Primary Malignancy_Other,B44..00,19141,Malignant neoplasm of ovary and other uterine adnexa
Primary Malignancy_Other,B44y.00,97996,Malignant neoplasm of other site of uterine adnexa
Primary Malignancy_Other,B44z.00,65106,Malignant neoplasm of uterine adnexa NOS
Primary Malignancy_Other,B450100,10698,Malignant neoplasm of vaginal vault
Primary Malignancy_Other,B450.00,37328,Malignant neoplasm of vagina
Primary Malignancy_Other,B450z00,60772,Malignant neoplasm of vagina NOS
Primary Malignancy_Other,B451000,47899,Malignant neoplasm of greater vestibular (Bartholin's) gland
Primary Malignancy_Other,B451.00,43761,Malignant neoplasm of labia majora
Primary Malignancy_Other,B451z00,59362,Malignant neoplasm of labia majora NOS
Primary Malignancy_Other,B452.00,58061,Malignant neoplasm of labia minora
Primary Malignancy_Other,B453.00,53910,Malignant neoplasm of clitoris
Primary Malignancy_Other,B454.00,4554,Malignant neoplasm of vulva unspecified
Primary Malignancy_Other,B454.11,11991,Primary vulval cancer
Primary Malignancy_Other,B45..00,4555,Malig neop of other and unspecified female genital organs
Primary Malignancy_Other,B45X.00,26454,Malignant neoplasm/overlapping lesion/feml genital organs
Primary Malignancy_Other,B45y000,27617,Malignant neoplasm of overlapping lesion of vulva
Primary Malignancy_Other,B45y.00,95421,Malignant neoplasm of other specified female genital organ
Primary Malignancy_Other,B45z.00,20166,Malignant neoplasm of female genital organ NOS
Primary Malignancy_Other,B480.00,50681,Malignant neoplasm of prepuce (foreskin)
Primary Malignancy_Other,B481.00,17841,Malignant neoplasm of glans penis
Primary Malignancy_Other,B482.00,48743,Malignant neoplasm of body of penis
Primary Malignancy_Other,B483.00,43392,"Malignant neoplasm of penis, part unspecified"
Primary Malignancy_Other,B484.00,72127,Malignant neoplasm of epididymis
Primary Malignancy_Other,B485.00,63331,Malignant neoplasm of spermatic cord
Primary Malignancy_Other,B486.00,47767,Malignant neoplasm of scrotum
Primary Malignancy_Other,B487.00,52570,"Malignant neoplasm, overlapping lesion of penis"
Primary Malignancy_Other,B48y000,68161,Malignant neoplasm of seminal vesicle
Primary Malignancy_Other,B48y100,47668,Malignant neoplasm of tunica vaginalis
Primary Malignancy_Other,B48y200,68824,"Malignant neoplasm, overlapping lesion male genital orgs"
Primary Malignancy_Other,B48y.00,67949,Malignant neoplasm of other male genital organ
Primary Malignancy_Other,B48yz00,92329,Malignant neoplasm of other male genital organ NOS
