Readcode,Disease,Medcode,ReadcodeDescr,Category,CodingSystem,Provenance
N217000,Enthesopathies & synovial disorders,55423,Enthesopathy of the ankle unspecified,Diagnosis of Enthesopathies & synovial disorders,NA,NA
N217100,Enthesopathies & synovial disorders,55428,Enthesopathy of the tarsus unspecified,Diagnosis of Enthesopathies & synovial disorders,NA,NA
N217300,Enthesopathies & synovial disorders,3820,Achilles bursitis,Diagnosis of Enthesopathies & synovial disorders,NA,NA
N217400,Enthesopathies & synovial disorders,1209,Achilles tendinitis,Diagnosis of Enthesopathies & synovial disorders,NA,NA
N217500,Enthesopathies & synovial disorders,9942,Tibialis anterior tendinitis,Diagnosis of Enthesopathies & synovial disorders,NA,NA
N217600,Enthesopathies & synovial disorders,8644,Tibialis posterior tendinitis,Diagnosis of Enthesopathies & synovial disorders,NA,NA
N217700,Enthesopathies & synovial disorders,3119,Calcaneal spur,Diagnosis of Enthesopathies & synovial disorders,NA,NA
N217800,Enthesopathies & synovial disorders,17972,Peroneal tendinitis,Diagnosis of Enthesopathies & synovial disorders,NA,NA
N217B00,Enthesopathies & synovial disorders,18477,Anterior ankle impingement,Diagnosis of Enthesopathies & synovial disorders,NA,NA
N217C00,Enthesopathies & synovial disorders,49630,Fibular impingement,Diagnosis of Enthesopathies & synovial disorders,NA,NA
N217z00,Enthesopathies & synovial disorders,66299,Ankle or tarsus enthesopathy NOS,Diagnosis of Enthesopathies & synovial disorders,NA,NA
N21y.00,Enthesopathies & synovial disorders,48718,Other peripheral enthesopathies,Diagnosis of Enthesopathies & synovial disorders,NA,NA
N21z.00,Enthesopathies & synovial disorders,15150,Enthesopathy NOS,Diagnosis of Enthesopathies & synovial disorders,NA,NA
N21z000,Enthesopathies & synovial disorders,4622,Capsulitis NOS,Diagnosis of Enthesopathies & synovial disorders,NA,NA
N21z100,Enthesopathies & synovial disorders,14900,Periarthritis NOS,Diagnosis of Enthesopathies & synovial disorders,NA,NA
N21z200,Enthesopathies & synovial disorders,6089,Tendinitis NOS,Diagnosis of Enthesopathies & synovial disorders,NA,NA
N21z211,Enthesopathies & synovial disorders,864,Tendonitis NOS,Diagnosis of Enthesopathies & synovial disorders,NA,NA
N21z212,Enthesopathies & synovial disorders,725,Bicepital tendonitis,Diagnosis of Enthesopathies & synovial disorders,NA,NA
N21z213,Enthesopathies & synovial disorders,18609,Tendonitis bicepital,Diagnosis of Enthesopathies & synovial disorders,NA,NA
N21z214,Enthesopathies & synovial disorders,11911,Adductor tendonitis,Diagnosis of Enthesopathies & synovial disorders,NA,NA
N21z215,Enthesopathies & synovial disorders,29661,Tendonitis adductor,Diagnosis of Enthesopathies & synovial disorders,NA,NA
N21z216,Enthesopathies & synovial disorders,789,Supraspinatus tendonitis,Diagnosis of Enthesopathies & synovial disorders,NA,NA
N21zz00,Enthesopathies & synovial disorders,46384,Peripheral enthesopathy NOS,Diagnosis of Enthesopathies & synovial disorders,NA,NA
N220.00,Enthesopathies & synovial disorders,1232,Synovitis and tenosynovitis,Diagnosis of Enthesopathies & synovial disorders,NA,NA
N220000,Enthesopathies & synovial disorders,615,Synovitis or tenosynovitis NOS,Diagnosis of Enthesopathies & synovial disorders,NA,NA
N220100,Enthesopathies & synovial disorders,29866,Synovitis and tenosynovitis with disorders EC,Diagnosis of Enthesopathies & synovial disorders,NA,NA
N220300,Enthesopathies & synovial disorders,2380,Trigger finger - acquired,Diagnosis of Enthesopathies & synovial disorders,NA,NA
N220311,Enthesopathies & synovial disorders,2344,Trigger thumb,Diagnosis of Enthesopathies & synovial disorders,NA,NA
N220312,Enthesopathies & synovial disorders,45607,Snapping fingers,Diagnosis of Enthesopathies & synovial disorders,NA,NA
N220313,Enthesopathies & synovial disorders,1322,Finger trigger,Diagnosis of Enthesopathies & synovial disorders,NA,NA
N220400,Enthesopathies & synovial disorders,20787,Radial styloid tenosynovitis,Diagnosis of Enthesopathies & synovial disorders,NA,NA
N220411,Enthesopathies & synovial disorders,1505,De Quervain's disease,Diagnosis of Enthesopathies & synovial disorders,NA,NA
N220412,Enthesopathies & synovial disorders,69812,Trigger thumb - acquired,Diagnosis of Enthesopathies & synovial disorders,NA,NA
N220413,Enthesopathies & synovial disorders,1507,Thumb trigger,Diagnosis of Enthesopathies & synovial disorders,NA,NA
N220500,Enthesopathies & synovial disorders,11479,Other tenosynovitis of hand or wrist,Diagnosis of Enthesopathies & synovial disorders,NA,NA
N220511,Enthesopathies & synovial disorders,11898,Other tenosynovitis of the hand,Diagnosis of Enthesopathies & synovial disorders,NA,NA
N220512,Enthesopathies & synovial disorders,1832,Other tenosynovitis of the wrist,Diagnosis of Enthesopathies & synovial disorders,NA,NA
N220513,Enthesopathies & synovial disorders,4040,Tensynovitis of fingers,Diagnosis of Enthesopathies & synovial disorders,NA,NA
N220514,Enthesopathies & synovial disorders,7293,Tendonitis of thumb,Diagnosis of Enthesopathies & synovial disorders,NA,NA
N220600,Enthesopathies & synovial disorders,4292,Tenosynovitis of ankle,Diagnosis of Enthesopathies & synovial disorders,NA,NA
N220700,Enthesopathies & synovial disorders,6686,Tenosynovitis of foot,Diagnosis of Enthesopathies & synovial disorders,NA,NA
N220900,Enthesopathies & synovial disorders,57137,Plant thorn synovitis,Diagnosis of Enthesopathies & synovial disorders,NA,NA
N220A00,Enthesopathies & synovial disorders,10810,Flexor tenosynovitis of wrist,Diagnosis of Enthesopathies & synovial disorders,NA,NA
N220B00,Enthesopathies & synovial disorders,28401,Flexor tenosynovitis of finger,Diagnosis of Enthesopathies & synovial disorders,NA,NA
N220C00,Enthesopathies & synovial disorders,36659,Flexor tenosynovitis of thumb,Diagnosis of Enthesopathies & synovial disorders,NA,NA
N220D00,Enthesopathies & synovial disorders,12183,Extensor tenosynovitis of wrist,Diagnosis of Enthesopathies & synovial disorders,NA,NA
N220E00,Enthesopathies & synovial disorders,12368,Extensor tenosynovitis of finger,Diagnosis of Enthesopathies & synovial disorders,NA,NA
N220F00,Enthesopathies & synovial disorders,27694,Extensor tenosynovitis of thumb,Diagnosis of Enthesopathies & synovial disorders,NA,NA
N220G00,Enthesopathies & synovial disorders,3664,Acquired trigger thumb,Diagnosis of Enthesopathies & synovial disorders,NA,NA
N220H00,Enthesopathies & synovial disorders,40050,Achilles tenosynovitis,Diagnosis of Enthesopathies & synovial disorders,NA,NA
N220J00,Enthesopathies & synovial disorders,36547,Tibialis anterior tenosynovitis,Diagnosis of Enthesopathies & synovial disorders,NA,NA
N220K00,Enthesopathies & synovial disorders,11577,Tibialis posterior tenosynovitis,Diagnosis of Enthesopathies & synovial disorders,NA,NA
N220L00,Enthesopathies & synovial disorders,52121,Extensor hallucis longus tenosynovitis,Diagnosis of Enthesopathies & synovial disorders,NA,NA
N220M00,Enthesopathies & synovial disorders,56234,Extensor digitorum longus tenosynovitis,Diagnosis of Enthesopathies & synovial disorders,NA,NA
N220N00,Enthesopathies & synovial disorders,60221,Peroneus longus tenosynovitis,Diagnosis of Enthesopathies & synovial disorders,NA,NA
N220P00,Enthesopathies & synovial disorders,94259,Peroneus brevis tenosynovitis,Diagnosis of Enthesopathies & synovial disorders,NA,NA
N220Q00,Enthesopathies & synovial disorders,16984,Transient synovitis,Diagnosis of Enthesopathies & synovial disorders,NA,NA
N220R00,Enthesopathies & synovial disorders,29426,Chronic crepitant synovitis of hand and wrist,Diagnosis of Enthesopathies & synovial disorders,NA,NA
N220S00,Enthesopathies & synovial disorders,2695,Synovitis of hip,Diagnosis of Enthesopathies & synovial disorders,NA,NA
N220T00,Enthesopathies & synovial disorders,35448,Synovitis NOS,Diagnosis of Enthesopathies & synovial disorders,NA,NA
N220V00,Enthesopathies & synovial disorders,43238,Synovitis of knee,Diagnosis of Enthesopathies & synovial disorders,NA,NA
N220W00,Enthesopathies & synovial disorders,57379,Synovitis of elbow,Diagnosis of Enthesopathies & synovial disorders,NA,NA
N220X00,Enthesopathies & synovial disorders,60024,Synovitis of shoulder,Diagnosis of Enthesopathies & synovial disorders,NA,NA
N220Y00,Enthesopathies & synovial disorders,104158,Irritable hip,Diagnosis of Enthesopathies & synovial disorders,NA,NA
N220z00,Enthesopathies & synovial disorders,14770,Other synovitis and tenosynovitis,Diagnosis of Enthesopathies & synovial disorders,NA,NA
N220z11,Enthesopathies & synovial disorders,16166,Shoulder synovitis,Diagnosis of Enthesopathies & synovial disorders,NA,NA
N220z12,Enthesopathies & synovial disorders,11569,Synovitis of knee,Diagnosis of Enthesopathies & synovial disorders,NA,NA
N220z13,Enthesopathies & synovial disorders,17001,Synovitis of elbow,Diagnosis of Enthesopathies & synovial disorders,NA,NA
N222000,Enthesopathies & synovial disorders,24495,Beat elbow,Diagnosis of Enthesopathies & synovial disorders,NA,NA
N222100,Enthesopathies & synovial disorders,67789,Beat hand,Diagnosis of Enthesopathies & synovial disorders,NA,NA
N222200,Enthesopathies & synovial disorders,45464,Beat knee,Diagnosis of Enthesopathies & synovial disorders,NA,NA
N222400,Enthesopathies & synovial disorders,38516,Miners' knee,Diagnosis of Enthesopathies & synovial disorders,NA,NA
N222z00,Enthesopathies & synovial disorders,32005,Specific bursitides NOS,Diagnosis of Enthesopathies & synovial disorders,NA,NA
N223.00,Enthesopathies & synovial disorders,1013,Bursitis NOS,Diagnosis of Enthesopathies & synovial disorders,NA,NA
N223.11,Enthesopathies & synovial disorders,20147,Postcalcaneal bursitis,Diagnosis of Enthesopathies & synovial disorders,NA,NA
N224000,Enthesopathies & synovial disorders,4055,Synovial cyst unspecified,Diagnosis of Enthesopathies & synovial disorders,NA,NA
N224400,Enthesopathies & synovial disorders,7424,Cyst of bursa,Diagnosis of Enthesopathies & synovial disorders,NA,NA
N224A00,Enthesopathies & synovial disorders,955,Synovial cyst of popliteal space,Diagnosis of Enthesopathies & synovial disorders,NA,NA
N224A11,Enthesopathies & synovial disorders,3717,Baker's cyst,Diagnosis of Enthesopathies & synovial disorders,NA,NA
N225.00,Enthesopathies & synovial disorders,35418,Rupture of synovium,Diagnosis of Enthesopathies & synovial disorders,NA,NA
N225000,Enthesopathies & synovial disorders,65065,"Rupture of synovium, unspecified",Diagnosis of Enthesopathies & synovial disorders,NA,NA
N225100,Enthesopathies & synovial disorders,3592,Rupture of popliteal space synovial cyst,Diagnosis of Enthesopathies & synovial disorders,NA,NA
N225111,Enthesopathies & synovial disorders,9601,Rupture of Baker's cyst - knee,Diagnosis of Enthesopathies & synovial disorders,NA,NA
N225112,Enthesopathies & synovial disorders,15130,Rupture of popliteal bursa,Diagnosis of Enthesopathies & synovial disorders,NA,NA
N225z00,Enthesopathies & synovial disorders,64986,Rupture of synovium NOS,Diagnosis of Enthesopathies & synovial disorders,NA,NA
N226.00,Enthesopathies & synovial disorders,16601,Nontraumatic tendon rupture,Diagnosis of Enthesopathies & synovial disorders,NA,NA
N226000,Enthesopathies & synovial disorders,67879,"Nontraumatic tendon rupture, unspecified",Diagnosis of Enthesopathies & synovial disorders,NA,NA
N226100,Enthesopathies & synovial disorders,21924,Rotator cuff complete rupture,Diagnosis of Enthesopathies & synovial disorders,NA,NA
N226200,Enthesopathies & synovial disorders,11633,Biceps tendon rupture,Diagnosis of Enthesopathies & synovial disorders,NA,NA
N226300,Enthesopathies & synovial disorders,5665,Hand and wrist extensor tendon rupture,Diagnosis of Enthesopathies & synovial disorders,NA,NA
N226400,Enthesopathies & synovial disorders,10853,Hand and wrist flexor tendon rupture,Diagnosis of Enthesopathies & synovial disorders,NA,NA
N226500,Enthesopathies & synovial disorders,6040,Quadriceps tendon rupture,Diagnosis of Enthesopathies & synovial disorders,NA,NA
N226600,Enthesopathies & synovial disorders,31974,Nontraumatic rupture of patellar tendon,Diagnosis of Enthesopathies & synovial disorders,NA,NA
N226700,Enthesopathies & synovial disorders,7719,Nontraumatic rupture of Achilles tendon,Diagnosis of Enthesopathies & synovial disorders,NA,NA
N226800,Enthesopathies & synovial disorders,66768,Extensor digitorum communis rupture,Diagnosis of Enthesopathies & synovial disorders,NA,NA
N226900,Enthesopathies & synovial disorders,37850,Extensor pollicis longus rupture,Diagnosis of Enthesopathies & synovial disorders,NA,NA
N226A00,Enthesopathies & synovial disorders,41938,Long head of biceps rupture,Diagnosis of Enthesopathies & synovial disorders,NA,NA
N226C00,Enthesopathies & synovial disorders,58147,Flexor digitorum sublimis tendon rupture,Diagnosis of Enthesopathies & synovial disorders,NA,NA
N226D00,Enthesopathies & synovial disorders,54684,Flexor digitorum profundus tendon rupture,Diagnosis of Enthesopathies & synovial disorders,NA,NA
N226E00,Enthesopathies & synovial disorders,59364,Flexor pollicis longus tendon rupture,Diagnosis of Enthesopathies & synovial disorders,NA,NA
N226F00,Enthesopathies & synovial disorders,50350,Tibialis posterior rupture,Diagnosis of Enthesopathies & synovial disorders,NA,NA
N226G00,Enthesopathies & synovial disorders,89925,Peroneus longus rupture,Diagnosis of Enthesopathies & synovial disorders,NA,NA
N226M00,Enthesopathies & synovial disorders,22735,Spontaneous rupture of flexor tendons,Diagnosis of Enthesopathies & synovial disorders,NA,NA
N226N00,Enthesopathies & synovial disorders,36936,Spontaneous rupture of extensor tendons,Diagnosis of Enthesopathies & synovial disorders,NA,NA
N226y00,Enthesopathies & synovial disorders,43696,Other foot and ankle tendon rupture,Diagnosis of Enthesopathies & synovial disorders,NA,NA
N226z00,Enthesopathies & synovial disorders,62729,Other nontraumatic tendon rupture,Diagnosis of Enthesopathies & synovial disorders,NA,NA
N233200,Sarcoidosis,47718,Myositis in sarcoidosis,Diagnosis of Sarcoidosis,NA,NA
N239.00,"Postviral fatigue syndrome, neurasthenia and fibromyalgia",4657,Fibromyalgia,"Diagnosis of Postviral fatigue syndrome, neurasthenia and fibromyalgia",NA,NA
N23y900,Enthesopathies & synovial disorders,17311,Calcific tendinitis,Diagnosis of Enthesopathies & synovial disorders,NA,NA
N240100,"Postviral fatigue syndrome, neurasthenia and fibromyalgia",2237,Fibrositis unspecified,"Diagnosis of Postviral fatigue syndrome, neurasthenia and fibromyalgia",NA,NA
N240500,"Postviral fatigue syndrome, neurasthenia and fibromyalgia",4698,Fibrositis of neck,"Diagnosis of Postviral fatigue syndrome, neurasthenia and fibromyalgia",NA,NA
N240600,"Postviral fatigue syndrome, neurasthenia and fibromyalgia",18073,Fibrositis arm,"Diagnosis of Postviral fatigue syndrome, neurasthenia and fibromyalgia",NA,NA
N248.00,"Postviral fatigue syndrome, neurasthenia and fibromyalgia",717,Fibromyalgia,"Diagnosis of Postviral fatigue syndrome, neurasthenia and fibromyalgia",NA,NA
N304.00,Tuberculosis,43370,Tuberculosis of spine (Pott's),Diagnosis of tuberculosis,NA,NA
N304.11,Tuberculosis,6553,Tuberculosis of spine,Diagnosis of tuberculosis,NA,NA
N304000,Tuberculosis,70293,Tuberculosis of cervical spine,Diagnosis of tuberculosis,NA,NA
N304100,Tuberculosis,67337,Tuberculosis of thoracic spine,Diagnosis of tuberculosis,NA,NA
N304200,Tuberculosis,65994,Tuberculosis of lumbar spine,Diagnosis of tuberculosis,NA,NA
N304300,Tuberculosis,97325,Tuberculosis of sacrum/coccyx,Diagnosis of tuberculosis,NA,NA
N305.00,Tuberculosis,24372,Tuberculosis of limb bones,Diagnosis of tuberculosis,NA,NA
N305000,Tuberculosis,99914,Tuberculosis of unspecified limb bone,Diagnosis of tuberculosis,NA,NA
N305100,Tuberculosis,62963,Tuberculosis of the upper arm bone,Diagnosis of tuberculosis,NA,NA
N305200,Tuberculosis,68154,Tuberculosis of the forearm bone,Diagnosis of tuberculosis,NA,NA
N305300,Tuberculosis,59916,Tuberculosis of the pelvic and thigh bones,Diagnosis of tuberculosis,NA,NA
N305400,Tuberculosis,57587,Tuberculosis of the lower leg bone,Diagnosis of tuberculosis,NA,NA
N305500,Tuberculosis,95332,Tuberculosis of other limb bones,Diagnosis of tuberculosis,NA,NA
N306.00,Tuberculosis,12338,Tuberculosis of other bones,Diagnosis of tuberculosis,NA,NA
N306000,Tuberculosis,99305,"Tuberculosis of bone, site unspecified",Diagnosis of tuberculosis,NA,NA
N306100,Tuberculosis,53864,Tuberculosis of the bones of the shoulder region,Diagnosis of tuberculosis,NA,NA
N306200,Tuberculosis,99783,Tuberculosis of the bones of the hand,Diagnosis of tuberculosis,NA,NA
N306300,Tuberculosis,67601,Tuberculosis of the bones of the ankle and foot,Diagnosis of tuberculosis,NA,NA
N306400,Tuberculosis,71138,Tuberculosis of the bones of other sites,Diagnosis of tuberculosis,NA,NA
N306500,Tuberculosis,99593,Tuberculosis of the bones of multiple sites,Diagnosis of tuberculosis,NA,NA
N306z00,Tuberculosis,70862,Tuberculosis of bone NOS,Diagnosis of tuberculosis,NA,NA
N330.00,Osteoporosis,277,Osteoporosis,Diagnosis of Osteoporosis,NA,NA
N330000,Osteoporosis,14967,"Osteoporosis, unspecified",Diagnosis of Osteoporosis,NA,NA
N330100,Osteoporosis,16307,Senile osteoporosis,Diagnosis of Osteoporosis,NA,NA
N330200,Osteoporosis,9700,Postmenopausal osteoporosis,Diagnosis of Osteoporosis,NA,NA
N330300,Osteoporosis,40428,Idiopathic osteoporosis,Diagnosis of Osteoporosis,NA,NA
N330400,Osteoporosis,62702,Dissuse osteoporosis,Diagnosis of Osteoporosis,NA,NA
N330500,Osteoporosis,24093,Drug-induced osteoporosis,Diagnosis of Osteoporosis,NA,NA
N330600,Osteoporosis,70349,Postoophorectomy osteoporosis,Diagnosis of Osteoporosis,NA,NA
N330700,Osteoporosis,93655,Postsurgical malabsorption osteoporosis,Diagnosis of Osteoporosis,NA,NA
N330A00,Osteoporosis,31580,Osteoporosis in endocrine disorders,Diagnosis of Osteoporosis,NA,NA
N330B00,Osteoporosis,3346,Vertebral osteoporosis,Diagnosis of Osteoporosis,NA,NA
N330C00,Osteoporosis,16857,Osteoporosis localized to spine,Diagnosis of Osteoporosis,NA,NA
N330D00,Osteoporosis,25650,Osteoporosis due to corticosteroids,Diagnosis of Osteoporosis,NA,NA
N330z00,Osteoporosis,34798,Osteoporosis NOS,Diagnosis of Osteoporosis,NA,NA
N331.11,Collapsed vertebra,28575,Collapse of spine NOS,Diagnosis of Collapsed vertebra,NA,NA
N331.12,Collapsed vertebra,2793,Collapse of vertebra NOS,Diagnosis of Collapsed vertebra,NA,NA
N331.14,Collapsed vertebra,44386,Osteoporotic vertebral collapse,Diagnosis of Collapsed vertebra,NA,NA
N331000,Collapsed vertebra,30616,Pathological fracture of thoracic vertebra,Diagnosis of Collapsed vertebra,NA,NA
N331011,Collapsed vertebra,15837,Collapse of thoracic vertebra,Diagnosis of Collapsed vertebra,NA,NA
N331100,Collapsed vertebra,30352,Pathological fracture of lumbar vertebra,Diagnosis of Collapsed vertebra,NA,NA
N331111,Collapsed vertebra,23686,Collapse of lumbar vertebra,Diagnosis of Collapsed vertebra,NA,NA
N331200,Osteoporosis,39334,Postoophorectomy osteoporosis with pathological fracture,Diagnosis of Osteoporosis,NA,NA
N331300,Osteoporosis,33526,Osteoporosis of disuse with pathological fracture,Diagnosis of Osteoporosis,NA,NA
N331400,Osteoporosis,68019,Postsurgical malabsorption osteoporosis with path fracture,Diagnosis of Osteoporosis,NA,NA
N331500,Osteoporosis,46894,Drug-induced osteoporosis with pathological fracture,Diagnosis of Osteoporosis,NA,NA
N331600,Osteoporosis,27597,Idiopathic osteoporosis with pathological fracture,Diagnosis of Osteoporosis,NA,NA
N331800,Collapsed vertebra,17377,Osteoporosis + pathological fracture lumbar vertebrae,Diagnosis of Collapsed vertebra,NA,NA
N331800,Osteoporosis,17377,Osteoporosis + pathological fracture lumbar vertebrae,Diagnosis of Osteoporosis,NA,NA
N331900,Collapsed vertebra,12673,Osteoporosis + pathological fracture thoracic vertebrae,Diagnosis of Collapsed vertebra,NA,NA
N331900,Osteoporosis,12673,Osteoporosis + pathological fracture thoracic vertebrae,Diagnosis of Osteoporosis,NA,NA
N331A00,Collapsed vertebra,48772,Osteoporosis + pathological fracture cervical vertebrae,Diagnosis of Collapsed vertebra,NA,NA
N331A00,Osteoporosis,48772,Osteoporosis + pathological fracture cervical vertebrae,Diagnosis of Osteoporosis,NA,NA
N331B00,Osteoporosis,38395,Postmenopausal osteoporosis with pathological fracture,Diagnosis of Osteoporosis,NA,NA
N331C00,Collapsed vertebra,37945,Pathological fracture of cervical vertebra,Diagnosis of Collapsed vertebra,NA,NA
N331D00,Collapsed vertebra,38728,Collapsed vertebra NOS,Diagnosis of Collapsed vertebra,NA,NA
N331E00,Collapsed vertebra,17008,Collapse of cervical vertebra,Diagnosis of Collapsed vertebra,NA,NA
N331F00,Collapsed vertebra,9319,Collapse of thoracic vertebra,Diagnosis of Collapsed vertebra,NA,NA
N331G00,Collapsed vertebra,11543,Collapse of lumbar vertebra,Diagnosis of Collapsed vertebra,NA,NA
N331H00,Collapsed vertebra,45736,Collapse of cervical vertebra due to osteoporosis,Diagnosis of Collapsed vertebra,NA,NA
N331H00,Osteoporosis,45736,Collapse of cervical vertebra due to osteoporosis,Diagnosis of Osteoporosis,NA,NA
N331J00,Collapsed vertebra,5841,Collapse of lumbar vertebra due to osteoporosis,Diagnosis of Collapsed vertebra,NA,NA
N331J00,Osteoporosis,5841,Collapse of lumbar vertebra due to osteoporosis,Diagnosis of Osteoporosis,NA,NA
N331K00,Collapsed vertebra,19048,Collapse of thoracic vertebra due to osteoporosis,Diagnosis of Collapsed vertebra,NA,NA
N331K00,Osteoporosis,19048,Collapse of thoracic vertebra due to osteoporosis,Diagnosis of Osteoporosis,NA,NA
N331L00,Collapsed vertebra,4013,Collapse of vertebra due to osteoporosis NOS,Diagnosis of Collapsed vertebra,NA,NA
N331L00,Osteoporosis,4013,Collapse of vertebra due to osteoporosis NOS,Diagnosis of Osteoporosis,NA,NA
N331M00,Osteoporosis,11503,Fragility fracture due to unspecified osteoporosis,Diagnosis of Osteoporosis,NA,NA
N331M11,Osteoporosis,93705,Minimal trauma fracture due to unspecified osteoporosis,Diagnosis of Osteoporosis,NA,NA
N331N00,Osteoporosis,93497,Fragility fracture,Diagnosis of Osteoporosis,NA,NA
N331N11,Osteoporosis,93981,Minimal trauma fracture,Diagnosis of Osteoporosis,NA,NA
N332500,Hyperparathyroidism,56524,Brown tumour of hyperparathyroidism,Diagnosis of Hyperparathyroidism,NA,NA
N337.00,Disorders of autonomic nervous system,41595,Algoneurodystrophy,Diagnosis of autonomic neuropathy,NA,NA
N337.11,Disorders of autonomic nervous system,16789,Algodystrophy,Diagnosis of autonomic neuropathy,NA,NA
N337.12,Disorders of autonomic nervous system,7197,Reflex sympathetic dystrophy,Diagnosis of autonomic neuropathy,NA,NA
N337100,Disorders of autonomic nervous system,4098,Sudek's atrophy,Diagnosis of autonomic neuropathy,NA,NA
N337111,Disorders of autonomic nervous system,30069,Reflex sympathetic dystrophy,Diagnosis of autonomic neuropathy,NA,NA
N337200,Disorders of autonomic nervous system,56230,Algodystrophy of hand,Diagnosis of autonomic neuropathy,NA,NA
N337300,Disorders of autonomic nervous system,57586,Algodystrophy of knee,Diagnosis of autonomic neuropathy,NA,NA
N337400,Disorders of autonomic nervous system,61889,Algodystrophy of foot,Diagnosis of autonomic neuropathy,NA,NA
N337z00,Disorders of autonomic nervous system,95745,Algoneurodystrophy NOS,Diagnosis of autonomic neuropathy,NA,NA
N33C.00,Disorders of autonomic nervous system,95878,Complex regional pain syndrome type I,Diagnosis of autonomic neuropathy,NA,NA
N362200,Rheumatoid Arthritis,21635,Swan-neck finger deformity,Diagnosis of Rheumatoid Arthritis,NA,NA
N373.00,Scoliosis,714,Kyphoscoliosis and scoliosis,Diagnosis of Scoliosis,NA,NA
N373000,Scoliosis,755,Idiopathic scoliosis,Diagnosis of Scoliosis,NA,NA
N373100,Scoliosis,14790,Idiopathic kyphoscoliosis,Diagnosis of Scoliosis,NA,NA
N373200,Scoliosis,36682,Resolving infantile idiopathic scoliosis,Diagnosis of Scoliosis,NA,NA
N373300,Scoliosis,45232,Progressive infantile idiopathic scoliosis,Diagnosis of Scoliosis,NA,NA
N373500,Scoliosis,3059,Thoracogenic scoliosis,Diagnosis of Scoliosis,NA,NA
N373600,Scoliosis,3705,Postural scoliosis,Diagnosis of Scoliosis,NA,NA
N373700,Scoliosis,12549,Adolescent idiopathic scoliosis,Diagnosis of Scoliosis,NA,NA
N373z00,Scoliosis,11620,Kyphoscoliosis or scoliosis NOS,Diagnosis of Scoliosis,NA,NA
N374300,Scoliosis,40041,Scoliosis associated with other condition,Diagnosis of Scoliosis,NA,NA
N374600,Osteoporosis,36432,Osteoporotic kyphosis,Diagnosis of Osteoporosis,NA,NA
N374A00,Scoliosis,64218,Scoliosis in skeletal dysplasia,Diagnosis of Scoliosis,NA,NA
N374B00,Scoliosis,45554,Neuromuscular scoliosis,Diagnosis of Scoliosis,NA,NA
N374C00,Scoliosis,67445,Scoliosis in neurofibromatosis,Diagnosis of Scoliosis,NA,NA
N374D00,Scoliosis,43192,Scoliosis in connective tissue anomalies,Diagnosis of Scoliosis,NA,NA
N384.00,Spondylolisthesis,2895,Acquired spondylolisthesis,Diagnosis of Spondylolisthesis,NA,NA
N384000,Spondylolisthesis,65017,Dysplastic spondylolisthesis,Diagnosis of Spondylolisthesis,NA,NA
N384100,Spondylolisthesis,61817,Isthmic spondylolisthesis,Diagnosis of Spondylolisthesis,NA,NA
N384200,Spondylolisthesis,12371,Degenerative spondylolisthesis,Diagnosis of Spondylolisthesis,NA,NA
N384300,Spondylolisthesis,66732,Pedicular spondylolisthesis,Diagnosis of Spondylolisthesis,NA,NA
Nyu1000,Rheumatoid Arthritis,106440,[X]Rheumatoid arthritis+involvement/other organs or systems,Diagnosis of Rheumatoid Arthritis,NA,NA
Nyu1100,Rheumatoid Arthritis,93715,[X]Other seropositive rheumatoid arthritis,Diagnosis of Rheumatoid Arthritis,NA,NA
Nyu1200,Rheumatoid Arthritis,70221,[X]Other specified rheumatoid arthritis,Diagnosis of Rheumatoid Arthritis,NA,NA
Nyu1300,Psoriatic arthropathy,59107,[X]Other psoriatic arthropathies,Diagnosis of Psoriatic arthropathy,NA,NA
Nyu1300,Psoriasis,59107,[X]Other psoriatic arthropathies,Diagnosis of Psoriasis,NA,NA
Nyu1400,Enteropathic arthropathy,97917,[X]Other enteropathic arthropathies,Diagnosis of Enteropathic arthropathy,NA,NA
Nyu1500,Juvenile arthritis,94854,[X]Other juvenile arthritis,Diagnosis of Juvenile arthritis,NA,NA
Nyu1700,Gout,94539,[X]Other secondary gout,Diagnosis of Gout,NA,NA
Nyu1G00,Rheumatoid Arthritis,56202,[X]Seropositive rheumatoid arthritis unspecified,Diagnosis of Rheumatoid Arthritis,NA,NA
Nyu2.00,Osteoarthritis (excl spine),18795,[X]Arthrosis,Diagnosis of Osteoarthritis (excl spine),NA,NA
Nyu2000,Osteoarthritis (excl spine),53741,[X]Other polyarthrosis,Diagnosis of Osteoarthritis (excl spine),NA,NA
Nyu2100,Osteoarthritis (excl spine),10854,[X]Other primary coxarthrosis,Diagnosis of Osteoarthritis (excl spine),NA,NA
Nyu2200,Osteoarthritis (excl spine),102990,[X]Other dysplastic coxarthrosis,Diagnosis of Osteoarthritis (excl spine),NA,NA
Nyu2400,Osteoarthritis (excl spine),73948,"[X]Other secondary coxarthrosis, bilateral",Diagnosis of Osteoarthritis (excl spine),NA,NA
Nyu2500,Osteoarthritis (excl spine),43474,[X]Other primary gonarthrosis,Diagnosis of Osteoarthritis (excl spine),NA,NA
Nyu2511,Osteoarthritis (excl spine),24079,[X] Unilateral primary gonarthrosis,Diagnosis of Osteoarthritis (excl spine),NA,NA
Nyu2700,Osteoarthritis (excl spine),73952,"[X]Other secondary gonarthrosis, bilateral",Diagnosis of Osteoarthritis (excl spine),NA,NA
