"Condition","Prodcode","Gemscriptcode","ProductName","Aurum"
"Painful conditions",47211,"73202020","Paracetamol 500mg capsules (Focus Pharmaceuticals Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",47350,"836021","Voltarol Active 4% spray (Novartis Consumer Health UK Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",47399,"99825020","Tapentadol 250mg modified-release tablets","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",47413,"72774020","Fentanyl 75micrograms/hr Transdermal patch (Sandoz Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",47460,"99835020","Palexia SR 250mg tablets (Grunenthal Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",47501,"59021","Rhumalgan SR 75mg capsules (Almus Pharmaceuticals Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",47508,"245021","Codipar 15mg/500mg effervescent tablets (AMCo)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",47555,"90411020","Morphine sulfate 10mg/10ml solution for injection Minijet pre-filled syringes (UCB Pharma Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",47671,"54713020","Diamorphine hydrochloride 10mg Injection (Approved Prescription Services Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",47672,"49498020","Diamorphine hydrochloride 30mg Injection (Hillcross Pharmaceuticals Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",47753,"96061020","Morphine 90mg modified-release capsules","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",47759,"98961020","Fentanyl 400micrograms/dose nasal spray","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",47816,"66615020","Tenoxicam 20mg Tablet (Sovereign Medical Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",47820,"164021","Voltarol Pain-eze Extra Strength 25mg tablets (Novartis Consumer Health UK Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",47834,"67565020","Paracetamol 500mg soluble tablets (Actavis UK Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",47847,"73826020","Co-codamol 30mg/500mg capsules (Zentiva)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",47854,"92639020","Tramadol (roi) Tablet","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",47867,"96069020","Morphine 150mg modified-release capsules","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",47919,"76335020","Codeine phosphate 15mg Tablet (Wockhardt UK Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",47949,"96067020","Morphine 120mg modified-release capsules","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",47952,"76338020","Codeine phosphate 30mg Tablet (Wockhardt UK Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",47964,"936021","Entonox cylinders size D (BOC Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",47985,"79715020","M-eslon 10mg Capsule (Trinity Pharmaceuticals Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",48004,"60100020","Codeine 30mg tablets (Ranbaxy (UK) Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",48059,"77150020","Diclofenac potassium 50mg tablets (A A H Pharmaceuticals Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",48062,"78798020","Ibuprofen 200mg Tablet (Wockhardt UK Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",48064,"73545020","Ketamine 100mg/5ml Oral solution (Martindale Pharmaceuticals Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",48084,"94572020","Ibuprofen 200mg/5ml oral suspension","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",48090,"70246020","Tramadol 200mg modified-release tablets (A A H Pharmaceuticals Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",48128,"72883020","Pethidine 100mg/2ml solution for injection ampoules (Martindale Pharmaceuticals Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",48129,"76615020","Paracetamol 120mg/5ml oral suspension paediatric sugar free (Vantage)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",48133,"75444020","Dihydrocodeine 30mg tablets (Almus Pharmaceuticals Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",48136,"78547020","Codeine 15mg tablets (Almus Pharmaceuticals Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",48138,"68817020","Ibuprofen 200mg tablets (Aspar Pharmaceuticals Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",48148,"72877020","Pethidine 100mg/2ml solution for injection ampoules (Actavis UK Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",48153,"49479020","Codeine 60mg tablets (Actavis UK Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",48157,"68014020","Paracetamol 120mg/5ml oral suspension paediatric sugar free (A A H Pharmaceuticals Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",48158,"76863020","Diamorphine 5mg powder for solution for injection vials (Teva UK Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",48178,"99604020","Panadol Extra Advance 500mg/65mg tablets (GlaxoSmithKline Consumer Healthcare)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",48259,"4421020","Diamorphine 5mg powder for solution for injection ampoules","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",48295,"4271020","Paracetamol 250mg/5ml oral suspension sugar free","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",48301,"4237020","Paracetamol 120mg/5ml oral suspension paediatric","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",48311,"4312020","Co-codamol 30mg/500mg caplets (Kent Pharmaceuticals Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",48326,"8170020","Ibuprofen 100mg/5ml oral suspension sugar free","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",48330,"14742020","Paracetamol 250mg/5ml oral suspension 5ml sachets sugar free","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",48354,"4259020","Paracetamol 120mg/5ml oral suspension paediatric sugar free","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",48413,"36812020","Diamorphine 5mg powder for solution for injection vials","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",48434,"4424020","Diamorphine 10mg powder for solution for injection ampoules","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",48444,"4262020","Calpol Infant 120mg/5ml oral suspension sugar free (McNeil Products Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",48483,"4428020","Diamorphine 30mg powder for solution for injection ampoules","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",48526,"20981020","Paracetamol 1g suppositories","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",48535,"4213020","Paracetamol 500mg caplets (Rusco Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",48546,"8156020","Ibuprofen 400mg caplets (Bristol Laboratories Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",48561,"4276020","Calpol Six Plus 250mg/5ml oral suspension sugar free (McNeil Products Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",48562,"14177020","Ibuprofen 100mg/5ml oral suspension 5ml sachets sugar free","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",48568,"14108020","Boots Rapid Ibuprofen lysine 342mg tablets (The Boots Company Plc)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",48571,"9330020","Durogesic DTrans 50micrograms transdermal patches (Waymade Healthcare Plc)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",48597,"4205020","Paracetamol 500mg caplets (Alliance Healthcare (Distribution) Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",48604,"9738020","Morphine sulfate 10mg/1ml solution for injection ampoules","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",48622,"13350020","Calpol Infant 120mg/5ml oral suspension 5ml sachets sugar free (McNeil Products Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",48644,"8148020","Ibuprofen 400mg caplets (Lloyds Pharmacy Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",48738,"8174020","Nurofen for Children 100mg/5ml oral suspension orange (Reckitt Benckiser Healthcare (UK) Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",48775,"41378020","Co-codamol 30mg/500mg caplets (AMCo)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",48810,"8229020","Dysman 250 capsules (Ashbourne Pharmaceuticals Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",48816,"4266020","Disprol Paracetamol 120mg/5ml oral suspension (Reckitt Benckiser Healthcare (UK) Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",48871,"77023020","Diclofenac potassium 25mg tablets (Accord Healthcare Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",48880,"36806020","Diamorphine 10mg powder for solution for injection vials","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",48912,"36808020","Diamorphine 30mg powder for solution for injection vials","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",48913,"4433020","Diamorphine 100mg powder for solution for injection ampoules","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",48953,"36804020","Diamorphine 100mg powder for solution for injection vials","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",48964,"3080020","Codeine 3mg/5ml linctus paediatric","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",49059,"8090020","Voltarol 50mg dispersible tablets (Lexon (UK) Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",49096,"4208020","Paracetamol 500mg caplets (Lloyds Pharmacy Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",49105,"4207020","Paracetamol 500mg caplets (Teva UK Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",49133,"8180020","Nurofen for Children 100mg/5ml oral suspension strawberry (Reckitt Benckiser Healthcare (UK) Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",49219,"4239020","Calpol Infant 120mg/5ml oral suspension (McNeil Products Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",49266,"8183020","Ibuprofen for Children 100mg/5ml oral suspension (Galpharm International Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",49277,"8143020","Ibuprofen 200mg caplets (Bristol Laboratories Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",49314,"13347020","Paracetamol 120mg/5ml oral suspension 5ml sachets sugar free","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",49323,"4512020","Marol 150mg modified-release tablets (Teva UK Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",49324,"4502020","Marol 100mg modified-release tablets (Teva UK Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",49417,"4204020","Paracetamol 500mg caplets (Kent Pharmaceuticals Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",49432,"8177020","Calprofen 100mg/5ml oral suspension (McNeil Products Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",49524,"4272020","Paracetamol 250mg/5ml oral suspension sugar free (Alliance Healthcare (Distribution) Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",49575,"4211020","Paracetamol 500mg caplets (Vantage)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",49742,"10627020","OxyContin 5mg modified-release tablets (DE Pharmaceuticals)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",49787,"4567020","OxyContin 20mg modified-release tablets (Lexon (UK) Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",49791,"10745020","OxyNorm 20mg/2ml solution for injection ampoules (Waymade Healthcare Plc)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",49849,"4217020","Paracetamol 500mg caplets (Phoenix Healthcare Distribution Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",49940,"4549020","OxyNorm 5mg capsules (Lexon (UK) Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",49976,"9739020","Morphine sulfate 10mg/1ml solution for injection ampoules (A A H Pharmaceuticals Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",50009,"21193020","Paracetamol 120mg/5ml oral suspension 5ml sachets","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",50058,"8086020","Voltarol 50mg dispersible tablets (DE Pharmaceuticals)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",50059,"8520020","Celebrex 100mg capsules (Necessity Supplies Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",50095,"4551020","OxyNorm 5mg capsules (DE Pharmaceuticals)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",50117,"39329020","Brufen 100mg/5ml syrup (Lexon (UK) Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",50232,"14743020","Calpol Six Plus 250mg/5ml oral suspension 5ml sachets sugar free (McNeil Products Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",50266,"8136020","Ibuprofen 200mg caplets (The Boots Company Plc)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",50269,"8107020","Arthrotec 75 gastro-resistant tablets (Mawdsley-Brooks & Company Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",50314,"8169020","Brufen 600mg effervescent granules sachets (DE Pharmaceuticals)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",50317,"39887020","Voltarol 75mg SR tablets (Lexon (UK) Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",50343,"8553020","Feldene 0.5% gel (DE Pharmaceuticals)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",50363,"14181020","Nurofen for Children Singles 100mg/5ml oral suspension 5ml sachets strawberry (Reckitt Benckiser Healthcare (UK) Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",50421,"53776020","Codeine phosphate 15mg Tablet (Celltech Pharma Europe Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",50468,"4397020","Codeine 15mg tablets (Alliance Healthcare (Distribution) Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",50482,"4212020","Paracetamol 500mg tablets (DE Pharmaceuticals)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",50504,"4244020","Numark Paracetamol 500mg capsules (Numark Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",50513,"73083020","Morphine sulfate 10mg/1ml solution for injection ampoules (UCB Pharma Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",50532,"4444020","Dihydrocodeine 30mg tablets (Bristol Laboratories Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",50602,"8379020","Diclofenac potassium 50mg tablets (Alliance Healthcare (Distribution) Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",50628,"8149020","Ibuprofen 400mg caplets (The Boots Company Plc)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",50652,"8173020","Junior Ibuprofen 100mg/5ml oral suspension (Numark Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",50659,"49484020","Codeine 60mg tablets (A A H Pharmaceuticals Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",50671,"21754020","Fentanyl 12micrograms/hour transdermal patches (A A H Pharmaceuticals Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",50726,"10748020","OxyNorm 10mg/1ml solution for injection ampoules (Waymade Healthcare Plc)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",50733,"4563020","OxyContin 10mg modified-release tablets (Mawdsley-Brooks & Company Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",50785,"40590020","Diclofenac sodium 50mg gastro-resistant tablets (Genesis Pharmaceuticals Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",50862,"4522020","Marol 200mg modified-release tablets (Teva UK Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",50881,"9673020","Paracetamol Extra Strength Pain Relief tablets (Galpharm International Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",50929,"21756020","Durogesic DTrans 12micrograms transdermal patches (Mawdsley-Brooks & Company Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",50947,"4527020","Tramadol 100mg modified-release capsules (Alliance Healthcare (Distribution) Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",50984,"33456020","Paracetamol 250mg/5ml oral solution","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",51084,"4340020","Co-codamol 30mg/500mg capsules (AMCo)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",51099,"8377020","Voltarol Rapid 50mg tablets (Mawdsley-Brooks & Company Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",51235,"9327020","Fentanyl 25micrograms/hour transdermal patches (Phoenix Healthcare Distribution Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",51242,"8251020","Naproxen 500mg tablets (Pfizer Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",51284,"10595020","Arcoxia 60mg tablets (Sigma Pharmaceuticals Plc)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",51293,"8380020","Diclofenac potassium 50mg tablets (Phoenix Healthcare Distribution Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",51327,"4403020","Codeine 30mg tablets (Alliance Healthcare (Distribution) Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",51339,"40591020","Indometacin 25mg capsules (Genesis Pharmaceuticals Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",51343,"39330020","Voltarol Rapid 25mg tablets (DE Pharmaceuticals)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",51360,"8246020","Naproxen 250mg tablets (Accord Healthcare Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",51381,"14677020","Generic Solpadeine Plus capsules","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",51384,"4559020","OxyNorm 20mg capsules (DE Pharmaceuticals)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",51595,"21194020","Calpol Infant 120mg/5ml oral suspension 5ml sachets (McNeil Products Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",51611,"10749020","OxyNorm 10mg/1ml solution for injection ampoules (Mawdsley-Brooks & Company Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",51614,"8135020","Ibuprofen 200mg caplets (Lloyds Pharmacy Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",51644,"4405020","Codeine 30mg tablets (Bristol Laboratories Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",51769,"14178020","Nurofen for Children Singles 100mg/5ml oral suspension 5ml sachets orange (Reckitt Benckiser Healthcare (UK) Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",51789,"4552020","OxyNorm 10mg capsules (Waymade Healthcare Plc)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",51808,"29485020","Diclofenac 12.5mg/5ml oral solution","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",51819,"4325020","Co-codamol 8mg/500mg capsules (Phoenix Healthcare Distribution Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",51827,"8236020","Mefenamic acid 500mg tablets (Sigma Pharmaceuticals Plc)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",51828,"8175020","Ibuprofen 100mg/5ml oral suspension sugar free (Kent Pharmaceuticals Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",51829,"8242020","Naproxen 250mg tablets (Kent Pharmaceuticals Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",51874,"39400020","Arcoxia 30mg tablets (Lexon (UK) Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",51896,"4576020","OxyContin 80mg modified-release tablets (Mawdsley-Brooks & Company Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",51937,"4400020","Codeine 15mg tablets (Bristol Laboratories Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",51943,"8172020","Orbifen For Children 100mg/5ml oral suspension (Orbis Consumer Products Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",52009,"9769020","Ibuprofen 200mg capsules (Galpharm International Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",52085,"4332020","Co-codamol 30mg/500mg effervescent tablets (Zanza Laboratories Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",52154,"67026020","Ibuprofen 200mg tablets (Galpharm International Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",52216,"42244020","Longtec 5mg modified-release tablets (Qdem Pharmaceuticals Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",52217,"42184020","Longtec 10mg modified-release tablets (Qdem Pharmaceuticals Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",52220,"42186020","Longtec 40mg modified-release tablets (Qdem Pharmaceuticals Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",52338,"8378020","Diclofenac potassium 50mg tablets (Focus Pharmaceuticals Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",52389,"8049020","Voltarol 50mg suppositories (Sigma Pharmaceuticals Plc)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",52400,"9363020","Pethidine 100mg/10ml solution for injection ampoules (Alliance Healthcare (Distribution) Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",52420,"8519020","Celebrex 100mg capsules (Mawdsley-Brooks & Company Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",52455,"43836020","Medinol For Children 120mg/5ml oral suspension (SSL International Plc)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",52495,"4490020","Tramadol 50mg capsules (Bristol Laboratories Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",52592,"4555020","OxyNorm 10mg capsules (DE Pharmaceuticals)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",52605,"39814020","Tramadol 50mg capsules (Accord Healthcare Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",52617,"8184020","Ibuprofen 100mg/5ml oral suspension sugar free (Sigma Pharmaceuticals Plc)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",52714,"8117020","Etodolac 600mg modified-release tablets (Alliance Healthcare (Distribution) Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",52809,"4562020","OxyContin 10mg modified-release tablets (Lexon (UK) Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",52888,"4396020","Codeine 15mg tablets (Kent Pharmaceuticals Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",52889,"4411020","Codeine 25mg/5ml oral solution (A A H Pharmaceuticals Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",52929,"4399020","Codeine 15mg tablets (Sigma Pharmaceuticals Plc)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",52931,"8265020","Naproxen 500mg gastro-resistant tablets (Kent Pharmaceuticals Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",52948,"33454020","Paracetamol 1g/5ml oral suspension","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",52966,"14679020","Generic Solpadeine Plus tablets","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",52977,"4529020","Tramadol 100mg modified-release capsules (A A H Pharmaceuticals Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",53062,"38912020","Hydromorphone 10mg/1ml solution for injection ampoules","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",53079,"4304020","Co-dydramol 10mg/500mg tablets (Sigma Pharmaceuticals Plc)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",53106,"31908020","Morphine sulfate 5mg/5ml solution for injection ampoules","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",53113,"4564020","OxyContin 10mg modified-release tablets (DE Pharmaceuticals)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",53116,"42185020","Longtec 20mg modified-release tablets (Qdem Pharmaceuticals Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",53164,"68114020","Diclofenac sodium 25mg gastro-resistant tablets (Kent Pharmaceuticals Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",53181,"76866020","Diamorphine 10mg powder for solution for injection vials (Teva UK Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",53208,"4308020","Co-proxamol 32.5mg/325mg tablets (Lexon (UK) Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",53273,"31027020","Morphine hydrochloride 10mg/5ml oral solution (Special Order)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",53287,"4326020","Co-codamol 30mg/500mg effervescent tablets (Alliance Healthcare (Distribution) Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",53331,"8171020","Ibuprofen 100mg/5ml oral suspension sugar free (Alliance Healthcare (Distribution) Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",53345,"8375020","Voltarol Rapid 50mg tablets (Lexon (UK) Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",53384,"8092020","Voltarol 50mg dispersible tablets (Mawdsley-Brooks & Company Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",53397,"38583020","Brufen 100mg/5ml syrup (Mawdsley-Brooks & Company Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",53417,"4427020","Diamorphine 10mg powder for solution for injection ampoules (Accord Healthcare Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",53576,"10607020","Arcoxia 120mg tablets (DE Pharmaceuticals)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",53600,"4408020","Codeine 60mg tablets (Alliance Healthcare (Distribution) Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",53604,"9766020","Ibuprofen 200mg capsules (Numark Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",53617,"78855020","Ibuprofen and codeine 200mg+12.8mg Tablet (Almus Pharmaceuticals Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",53626,"8266020","Naproxen 500mg gastro-resistant tablets (Alliance Healthcare (Distribution) Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",53639,"4578020","Morphine 10mg modified-release tablets (Sigma Pharmaceuticals Plc)","MULTIPLY_ProdcodeID_painful_conditions"
